ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,Unnamed: 0
300425.SZ,20190416,20181231,汤志钢,11018838,1.63,0
300426.SZ,20190430,20181231,赵健,11608339,2.9,0
300427.SZ,20190425,20181231,杨保田,124898042,35.42,0
300428.SZ,20190423,20181231,臧永建,32400000,11.14,0
300429.SZ,20190408,20181231,管军,50181625,18.5,0
300430.SZ,20190410,20181231,孙宝刚,7084530,2.6,0
300432.SZ,20190426,20181231,丛菱令,12150668,2.44,0
300433.SZ,20190426,20181231,长沙群欣投资咨询有限公司,288025612,7.33,0
300434.SZ,20190427,20181231,楼金,14638327,3.64,0
300435.SZ,20190323,20181231,章有虎,24705882,9.9,0
300436.SZ,20190402,20181231,李国栋,7500000,5.31,0
300437.SZ,20190329,20181231,中国建设银行股份有限公司-银华鑫锐定增灵活配置混合型证券投资基金,3525641,1.61,0
300438.SZ,20190425,20181231,广州铭驰企业管理咨询有限公司,10153221,3.61,0
300439.SZ,20190320,20181231,吴宝琳,849682,0.25,0
300440.SZ,20190413,20181231,何鸿云,1227396,0.27,0
300441.SZ,20190413,20181231,陈金岳,8926010,1.35,0
300442.SZ,20190425,20181231,姜卫东,1072500,1.07,0
300443.SZ,20190410,20181231,伊廷学,1500088,0.63,0
300444.SZ,20190426,20181231,周宜平,15666277,2.67,0
300445.SZ,20190327,20181231,李俊平,2448000,1.49,0
300446.SZ,20190423,20181231,王德胜,831622,0.68,0
300447.SZ,20190423,20181231,陈祥楼,154883600,49.52,0
300448.SZ,20190418,20181231,西藏常森创业投资管理有限公司,7334138,1.8,0
300449.SZ,20190425,20181231,天津滨河汇鼎信息技术合伙企业(有限合伙),3666666,2.17,0
300450.SZ,20190321,20181231,石河子市嘉鼎股权投资合伙企业(有限合伙),100835341,11.44,0
300451.SZ,20190426,20181231,杭州阜康投资有限公司,51000000,10.51,0
300452.SZ,20190403,20181231,朱堂东,1271458,0.91,0
300453.SZ,20190316,20181231,彭九莲,5478800,3.35,0
300454.SZ,20190413,20181231,郭栋梓,10584000,2.63,0
300455.SZ,20190312,20181231,南振会,4517274,0.89,0
300456.SZ,20190419,20181231,刘波,2030928,0.72,0
300457.SZ,20190402,20181231,王维东,132425910,35.2,0
300458.SZ,20190322,20181231,薛巍,4521069,1.36,0
300459.SZ,20190426,20181231,朱志刚,235116907,11.93,0
300460.SZ,20190427,20181231,香港通盈投资有限公司,9477185,5.63,0
300461.SZ,20190427,20181231,钱承林,19998000,16.05,0
300462.SZ,20190426,20181231,吴连荣,1830000,1.33,0
300463.SZ,20190426,20181231,刘启林,40127360,7.19,0
300464.SZ,20190425,20181231,姚泽通,1058700,0.51,0
300465.SZ,20190426,20181231,刘佳玉,3836140,0.86,0
300466.SZ,20190426,20181231,陈松萍,8301306,1.5,0
300467.SZ,20190427,20181231,陈俊,16109624,7.14,0
300468.SZ,20190426,20181231,弘高亚太投资有限公司,1522440,0.78,0
300469.SZ,20190411,20181231,李志卿,1004684,0.82,0
300470.SZ,20190424,20181231,周昌奎,2160000,1.12,0
300471.SZ,20190423,20181231,林学勤,19875000,5.45,0
300472.SZ,20190423,20181231,农银国际投资(苏州)有限公司,10219724,7.71,0
300473.SZ,20190425,20181231,复星产业控股有限公司,1203677,1.15,0
300474.SZ,20190412,20181231,谢成鸿,3340000,1.11,0
300475.SZ,20190411,20181231,孔德有,2802774,1.4,0
300476.SZ,20190329,20181231,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,8502966,1.1,0
300477.SZ,20190425,20181231,高星,12755802,2.19,0
300478.SZ,20190429,20181231,中国双帆投资控股集团(香港)有限公司,23750000,18.75,0
300479.SZ,20190412,20181231,缪蔚,625900,0.38,0
300480.SZ,20190329,20181231,赵彤亚,1254502,0.65,0
300481.SZ,20190403,20181231,财通基金-宁波银行-湖北鼎锋长江产业投资基金合伙企业(有限合伙),2986560,1.16,0
300482.SZ,20190426,20181231,广州百诺泰投资中心(有限合伙),9749520,2.84,0
300483.SZ,20190425,20181231,吴君美,2457000,4,0
300484.SZ,20190423,20181231,深圳市蓝海华腾投资有限公司,13260000,6.38,0
300485.SZ,20190328,20181231,马丽,57024000,11.78,0
300486.SZ,20190426,20181231,祝威,1265930,0.78,0
300487.SZ,20190226,20181231,苏碧梧,4087700,2.02,0
300488.SZ,20190426,20181231,鹰潭盛瑞投资管理中心(有限合伙),463030,0.44,0
300489.SZ,20190426,20181231,王木胜,475858,0.52,0
300490.SZ,20190416,20181231,黄文宝,3260870,1.24,0
300491.SZ,20190322,20181231,王宇,708831,0.49,0
300492.SZ,20190402,20181231,管维嘉,975000,1.17,0
300493.SZ,20190426,20181231,陆文虎,6015325,1.89,0
300494.SZ,20190402,20181231,共青城盛润投资中心(有限合伙),18000000,7.5,0
300495.SZ,20190423,20181231,潘乃云,10563167,1.76,0
300496.SZ,20190426,20181231,耿增强,5858546,1.45,0
300497.SZ,20190429,20181231,包旦红,2295000,1.02,0
300498.SZ,20190410,20181231,严居能,106364473,2,0
300499.SZ,20190426,20181231,唐洪,4284668,3.46,0
300500.SZ,20190420,20181231,倪晓春,1064000,0.79,0
300501.SZ,20190319,20181231,叶子勇,2879400,2.85,0
300502.SZ,20190424,20181231,廖学刚,10021450,4.2,0
300503.SZ,20190416,20181231,广州市昊聚企业管理有限公司,21228750,8.46,0
300504.SZ,20190412,20181231,李俊霞,25125120,9.4,0
300505.SZ,20190424,20181231,陈泽秀,684048,0.73,0
300506.SZ,20190426,20181231,信达澳银基金-浙商银行-信达澳银源信定增1号资产管理计划,15259409,4.43,0
300507.SZ,20190328,20181231,沈慧琴,210000,0.17,0
300508.SZ,20190417,20181231,上海玲隆鲸投资管理合伙企业(有限合伙),1943018,2.14,0
300509.SZ,20190426,20181231,张家港德运投资咨询有限公司,10032000,6.6,0
300510.SZ,20190424,20181231,张汉鸿,39580342,7.55,0
300511.SZ,20190425,20181231,中国银行股份有限公司-华泰柏瑞量化阿尔法灵活配置混合型证券投资基金,1878400,0.43,0
300512.SZ,20190426,20181231,史凤翔,997110,0.37,0
300513.SZ,20190425,20181231,钱苏晋,29971200,17.66,0
300514.SZ,20190425,20181231,华周,11361900,5.68,0
300515.SZ,20190409,20181231,朱先富,11100000,5.49,0
300516.SZ,20190426,20181231,邱为碧,207100,0.17,0
300517.SZ,20190411,20181231,宋雄文,550000,0.51,0
300518.SZ,20190426,20181231,陈_鑫,1029034,1.1,0
300519.SZ,20190419,20181231,罗志逵,772000,0.48,0
300520.SZ,20190416,20181231,储士升,2699154,1.33,0
300521.SZ,20190423,20181231,任卫峰,1048832,0.73,0
300522.SZ,20190329,20181231,王岩,679900,0.56,0
300523.SZ,20190426,20181231,同方股份有限公司,12150000,8.44,0
300525.SZ,20190319,20181231,毛时敏,2954851,2.28,0
300526.SZ,20190426,20181231,深圳市嘉瑞网络服务有限公司,610758,0.36,0
300527.SZ,20190425,20181231,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,5740777,0.66,0
300528.SZ,20190412,20181231,吴秀波,5589041,1.5,0
300529.SZ,20190326,20181231,江焕新,5132043,1.23,0
300530.SZ,20190425,20181231,共青城朗酬投资管理合伙企业(有限合伙),1440000,2.05,0
300531.SZ,20190328,20181231,斯隆新产品投资有限公司,7182000,2.57,0
300532.SZ,20190423,20181231,曲水鹏粤创业投资管理合伙企业(有限合伙),3455720,1.25,0
300533.SZ,20190423,20181231,隆寒辉,4913900,4.85,0
300534.SZ,20190316,20181231,张建利,3710022,1.22,0
300535.SZ,20190412,20181231,栗工,15365497,15.42,0
300536.SZ,20190315,20181231,陈莲琴,738000,0.44,0
300537.SZ,20190425,20181231,邢学宪,2340037,1.21,0
300538.SZ,20190401,20181231,华青柏,2493264,2.96,0
300539.SZ,20190411,20181231,胡永纪,3180945,1.52,0
300540.SZ,20190420,20181231,黄肃,4823194,3.87,0
300541.SZ,20190410,20181231,韩燕婴,8760285,4.84,0
300542.SZ,20190330,20181231,徐连平,18275000,11.79,0
300543.SZ,20190425,20181231,刘晓昕,5418000,4.52,0
300545.SZ,20190228,20181231,黄昌乐,500000,0.35,0
300546.SZ,20190422,20181231,杨大炜,2148900,1.59,0
300547.SZ,20190403,20181231,欧如祥,1939306,1.57,0
300548.SZ,20190417,20181231,海宁创溢建设有限公司,800000,0.96,0
300549.SZ,20190426,20181231,昆山伟裕商务咨询有限公司,440000,0.33,0
300550.SZ,20190426,20181231,杭州磐鸿投资管理合伙企业(有限合伙),5700000,6.86,0
300551.SZ,20190426,20181231,陈崇华,1627500,1.48,0
300552.SZ,20190412,20181231,朱伟轩,452500,0.42,0
300553.SZ,20190412,20181231,陈旭初,778235,1.62,0
300554.SZ,20190417,20181231,黄书丽,267480,0.29,0
300555.SZ,20190426,20181231,无锡靖弘投资咨询有限公司,20917750,10.46,0
300556.SZ,20190319,20181231,王丹,2598200,2.26,0
300557.SZ,20190420,20181231,张建平,487700,0.88,0
300558.SZ,20190416,20181231,宁波梅山保税港区特瑞西创投资合伙企业(有限合伙),38520000,9.61,0
300559.SZ,20190320,20181231,寇勤,2448834,1.75,0
300560.SZ,20190418,20181231,陈融洁,84422700,53.51,0
300561.SZ,20190426,20181231,马德桃,359599,0.21,0
300562.SZ,20190413,20181231,葛兆文,343242,0.18,0
300563.SZ,20190423,20181231,蒋桂华,450000,0.56,0
300565.SZ,20190423,20181231,深圳市众恒兴投资有限公司,20428200,9.82,0
300566.SZ,20190425,20181231,宁波激扬投资咨询有限公司,9726947,6.27,0
300567.SZ,20190423,20181231,中国银行-嘉实增长开放式证券投资基金,1408055,0.86,0
300568.SZ,20190315,20181231,河北实践顶聚投资有限公司,2080000,1.08,0
300569.SZ,20190415,20181231,宋德海,4500000,3,0
300570.SZ,20190329,20181231,林升德,4276800,1.86,0
300571.SZ,20190426,20181231,毕义国,1844000,1.53,0
300572.SZ,20190408,20181231,曾燕妮,1798921,1.49,0
300573.SZ,20190419,20181231,董志得,514000,0.62,0
300575.SZ,20190322,20181231,丁阳,1978549,2.7,0
300576.SZ,20190425,20181231,深圳市海富通创业投资有限公司,1500000,1.25,0
300577.SZ,20190403,20181231,钟治国,3240000,1.49,0
300578.SZ,20190426,20181231,彭朴,8305140,6.27,0
300579.SZ,20190323,20181231,阳俊彪,847393,0.71,0
300580.SZ,20190410,20181231,谢似玄,3172500,1.59,0
300581.SZ,20190425,20181231,北京航天星控科技有限公司,33630000,19.58,0
300582.SZ,20190420,20181231,戴尚镯,2244860,1.11,0
300583.SZ,20190409,20181231,王敏,805000,0.75,0
300584.SZ,20190402,20181231,蒋金元,2391800,1.99,0
300585.SZ,20190423,20181231,涂平华,1490000,0.92,0
300586.SZ,20190228,20181231,余伟槟,628700,0.26,0
300587.SZ,20190423,20181231,许吉毛,1905072,1.79,0
300588.SZ,20190419,20181231,龚斌,3880000,2.38,0
300589.SZ,20190417,20181231,珠海聚才盛龙投资合伙企业(有限合伙),8715330,4.3,0
300590.SZ,20190316,20181231,彭嵬,1800000,1.11,0
300591.SZ,20190312,20181231,黎锦新,2850140,0.91,0
300592.SZ,20190417,20181231,王安祺,1000000,0.82,0
300593.SZ,20190424,20181231,王金柏,2100000,1.78,0
300594.SZ,20190319,20181231,江瀚(宁波)资产管理有限公司,3330000,4.99,0
300595.SZ,20190403,20181231,陶悦群,83516058,37.22,0
300596.SZ,20190326,20181231,高锦璇,3312275,1.84,0
300597.SZ,20190425,20181231,于沆,3937500,1.64,0
300598.SZ,20190419,20181231,李辉,371300,0.46,0
300599.SZ,20190425,20181231,温振辉,900000,0.3,0
300600.SZ,20190420,20181231,龚瑞良,65250000,38.69,0
300601.SZ,20190426,20181231,王军侠,5259471,0.82,0
300602.SZ,20190227,20181231,深圳市飞驰投资管理有限公司,6000000,2.94,0
300603.SZ,20190425,20181231,乌鲁木齐和众通联股权投资有限合伙企业,3240000,3.16,0
300604.SZ,20190426,20181231,杭州长川投资管理合伙企业(有限合伙),13004444,8.72,0
300605.SZ,20190425,20181231,魏晓婷,6059582,5.51,0
300606.SZ,20190425,20181231,杨孙艺,2660000,2.98,0
300607.SZ,20190417,20181231,东莞达晨股权投资合伙企业(有限合伙),6551100,5.02,0
300608.SZ,20190424,20181231,北京中盛鸿祥技术合伙企业(有限合伙),1442080,1.36,0
300609.SZ,20190402,20181231,刘宁(大),1181250,1.17,0
300610.SZ,20190410,20181231,郝梅琳,2641499,1.75,0
300611.SZ,20190423,20181231,王光明,7381400,4.12,0
300612.SZ,20190411,20181231,毛立洪,184923,0.11,0
300613.SZ,20190301,20181231,郑秀姿,370000,0.82,0
300615.SZ,20190402,20181231,袁铮,396000,0.27,0
300616.SZ,20190420,20181231,李钜波,8746535,4.4,0
300617.SZ,20190228,20181231,姜仁旭,3000000,3,0
300618.SZ,20190426,20181231,舟山拓驰企业管理有限公司,3616000,1.88,0
300619.SZ,20190122,20181231,贺火明,2100000,2.81,0
300620.SZ,20190409,20181231,珠海市光极投资合伙企业(有限合伙),6211860,6.9,0
300621.SZ,20190425,20181231,寇巍,1271144,0.61,0
300622.SZ,20190412,20181231,深圳市江南道投资有限责任公司,3880000,4.46,0
300623.SZ,20190227,20181231,薛治祥,855000,0.48,0
300624.SZ,20190328,20181231,孙淳,300000,0.37,0
300625.SZ,20190425,20181231,黄建中,3231900,1.15,0
300626.SZ,20190423,20181231,严俊,2507000,1.39,0
300627.SZ,20190420,20181231,北京太行大业投资有限公司,33107454,13.43,0
300628.SZ,20190424,20181231,张联昌,14000000,4.67,0
300629.SZ,20190327,20181231,王振明,1411067,1.41,0
300630.SZ,20190402,20181231,瑞康投资集团有限公司,10423533,5.69,0
300631.SZ,20190423,20181231,范益群,2258938,2.14,0
300632.SZ,20190219,20181231,齐会民,1753329,1.16,0
300633.SZ,20190425,20181231,深圳景众投资企业(有限合伙),3635200,0.91,0
300634.SZ,20190415,20181231,广州珠江达盛房地产有限公司,40500000,10.12,0
300635.SZ,20190330,20181231,黄曦仪,1446080,1.06,0
300636.SZ,20190418,20181231,奉新驰骋投资合伙企业(有限合伙),2918919,3.59,0
300637.SZ,20190320,20181231,宋利高,931875,0.75,0
300638.SZ,20190308,20181231,深圳市广和创通投资企业(有限合伙),12015000,9.91,0
300639.SZ,20190329,20181231,香港科技创业股份有限公司,58846000,32.33,0
300640.SZ,20190416,20181231,吴丽萍,5310000,3.61,0
300641.SZ,20190426,20181231,钱葵兰,603060,0.12,0
300642.SZ,20190425,20181231,启明维创(上海)股权投资中心(有限合伙),8111295,8.93,0
300643.SZ,20190420,20181231,黄瑶芳,1443336,0.72,0
300644.SZ,20190426,20181231,严渝荫,1217518,1.9,0
300645.SZ,20190329,20181231,倪晟杰,438800,0.66,0
300647.SZ,20190425,20181231,黄晓娴,18946600,7.96,0
300648.SZ,20190423,20181231,罗观德,2021730,1.49,0
300649.SZ,20190423,20181231,毛翊天,2880000,2.25,0
300650.SZ,20190423,20181231,庄跃龙,624800,0.58,0
300651.SZ,20190422,20181231,李剑峰,14810200,19.56,0
300652.SZ,20190321,20181231,朱学霞,858036,0.98,0
300653.SZ,20190330,20181231,秘波海,34020000,42.53,0
300654.SZ,20190425,20181231,巴学芳,8550000,6.11,0
300655.SZ,20190402,20181231,尤家栋,3500529,2.31,0
300656.SZ,20190425,20181231,蓝敏智,2117073,2.35,0
300657.SZ,20190308,20181231,李毅峰,3978506,3.83,0
300658.SZ,20190330,20181231,厦门市兴延投资管理合伙企业(有限合伙),2250000,1.5,0
300659.SZ,20190330,20181231,陈志江,25968722,19.55,0
300660.SZ,20190425,20181231,佰卓发展有限公司,51853914,27.78,0
300661.SZ,20190425,20181231,北京鸿达永泰投资管理有限责任公司,16648928,20.97,0
300662.SZ,20190423,20181231,北京奇特咨询有限公司,14827050,8.24,0
300663.SZ,20190425,20181231,王安京,60420089,29.99,0
300664.SZ,20190425,20181231,上海广美投资有限公司,19854300,4.14,0
300665.SZ,20190423,20181231,肖启厚,1753976,1.44,0
300666.SZ,20190426,20181231,上海智鼎博能投资合伙企业(有限合伙),18227072,8.33,0
300667.SZ,20190424,20181231,唐智斌,1157952,1.14,0
300668.SZ,20190409,20181231,宋越,1925000,1.83,0
300669.SZ,20190413,20181231,徐文松,1200000,1.43,0
300670.SZ,20190419,20181231,南京明昭投资管理有限公司,23922000,12.31,0
300671.SZ,20190404,20181231,集晶(香港)有限公司,63263737,44.59,0
300672.SZ,20190425,20181231,刘红旺,2371575,2.12,0
300673.SZ,20190410,20181231,陈林艺,4350000,3.57,0
300674.SZ,20190425,20181231,光控基因投资有限公司,16908840,4.23,0
300675.SZ,20190329,20181231,深圳市远致投资有限公司,62857143,42.86,0
300676.SZ,20190425,20181231,深圳前海华大基因投资企业(有限合伙),57990254,14.49,0
300677.SZ,20190429,20181231,上海英雅企业管理中心(有限合伙),3414700,1.74,0
300678.SZ,20190330,20181231,成都宇中投资管理中心(有限合伙),47614500,26.45,0
300679.SZ,20190426,20181231,林爱英,5595858,2.59,0
300680.SZ,20190425,20181231,倪茂生,20786600,27.97,0
300681.SZ,20190330,20181231,阮小桐,900000,1.19,0
300682.SZ,20190401,20181231,无锡道元投资合伙企业(有限合伙),7435440,1.73,0
300683.SZ,20190420,20181231,吴洪新,3000000,2.9,0
300684.SZ,20190426,20181231,张宗慧,1800000,1.14,0
300685.SZ,20190326,20181231,厦门市海沧区科英投资合伙企业(有限合伙),12656520,8.79,0
300686.SZ,20190426,20181231,深圳市智明轩投资咨询有限责任公司,6526425,3.16,0
300687.SZ,20190425,20181231,曹金乔,7090200,4.89,0
300688.SZ,20190426,20181231,余华容,289500,0.43,0
300689.SZ,20190423,20181231,冯学平,632808,0.93,0
300690.SZ,20190312,20181231,郑秀莉,1574176,1.42,0
300691.SZ,20190419,20181231,光博投资有限公司,12599120,8.99,0
300692.SZ,20190312,20181231,张伯中,34500000,21.56,0
300693.SZ,20190425,20181231,敬立成,4311863,3.15,0
300694.SZ,20190425,20181231,邹毅林,5100449,2.37,0
300695.SZ,20190416,20181231,杭州寰宇投资有限公司,13392857,20.09,0
300696.SZ,20190426,20181231,冉光文,16216445,13.83,0
300697.SZ,20190413,20181231,江阴市康达投资有限公司,75400000,36.25,0
300698.SZ,20190425,20181231,张珊珊,1543910,1.15,0
300699.SZ,20190326,20181231,宁波梅山保税港区威和投资合伙企业(有限合伙),11040000,2.98,0
300700.SZ,20190201,20181231,杨辉煌,11586000,14.06,0
300701.SZ,20190423,20181231,周贵励,153430,0.19,0
300702.SZ,20190424,20181231,屠善增,5821698,3.2,0
300703.SZ,20190419,20181231,王桂强,2250000,1.88,0
300705.SZ,20190412,20181231,朱志云,2185714,0.93,0
300706.SZ,20190425,20181231,厦门嘉德创信股权投资管理合伙企业(有限合伙),2411600,1.71,0
300707.SZ,20190425,20181231,无锡高新技术风险投资股份有限公司,6837234,4.35,0
300708.SZ,20190416,20181231,唐_,2980000,1.15,0
300709.SZ,20190425,20181231,赵梦亚,3711840,4.22,0
300710.SZ,20190425,20181231,王小达,1322700,1.93,0
300711.SZ,20190425,20181231,广州市盛邦投资有限公司,4824000,3.35,0
300712.SZ,20190423,20181231,福建永福电力设计股份有限公司-第一期员工持股计划,359200,0.26,0
300713.SZ,20190425,20181231,深圳市前海深瑞投资管理合伙企业(有限合伙),6203912,6.49,0
300715.SZ,20190329,20181231,刘吉明,1620000,1.23,0
300716.SZ,20190423,20181231,东莞市祥熹电子有限公司,1437450,0.9,0
300717.SZ,20190411,20181231,李振斌,1228800,1.2,0
300718.SZ,20190423,20181231,孙薇卿,29700000,15,0
300719.SZ,20190409,20181231,孙艳玲,1800000,0.71,0
300720.SZ,20190426,20181231,吴桂芳,3358800,4.67,0
300721.SZ,20190412,20181231,刘准,17119608,21.17,0
300722.SZ,20190306,20181231,中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金,95800,0.12,0
300723.SZ,20190313,20181231,李捍东,6666667,4.13,0
300724.SZ,20190330,20181231,梁美珍,28450650,8.89,0
300725.SZ,20190402,20181231,江苏省恒川投资管理有限公司,7158481,6.51,0
300726.SZ,20190329,20181231,曾继疆,24798104,6.2,0
300727.SZ,20190423,20181231,麻金翠,3091790,2.44,0
300729.SZ,20190423,20181231,滕春,548760,0.63,0
300730.SZ,20190420,20181231,吕雅莉,4637501,2.93,0
300731.SZ,20190426,20181231,石河子市众能股权投资合伙企业(有限合伙),5217391,5.98,0
300732.SZ,20190329,20181231,中国银行股份有限公司-嘉实新收益灵活配置混合型证券投资基金,545103,0.42,0
300733.SZ,20190426,20181231,庄广生,1040000,0.65,0
300735.SZ,20190425,20181231,惠州市创富投资合伙企业(有限合伙),9520000,2.68,0
300736.SZ,20190423,20181231,常都喜,3544500,4.34,0
300737.SZ,20190426,20181231,阮宜宝,42054790,6.89,0
300738.SZ,20190328,20181231,冷勇燕,1548000,2.37,0
300739.SZ,20190418,20181231,杨小亮,600000,0.32,0
300740.SZ,20190426,20181231,长沙御投投资管理合伙企业(有限合伙),16208681,5.96,0
300741.SZ,20190313,20181231,中国建设银行股份有限公司-富国创业板指数分级证券投资基金,423700,0.07,0
300742.SZ,20190501,20181231,李占江,22260154,28.36,0
300743.SZ,20190426,20181231,谭望平,916800,1.4,0
300745.SZ,20190425,20181231,吴壬华,35259533,30.79,0
300746.SZ,20190410,20181231,武汉兴开源电力工程有限公司,251600,0.12,0
300747.SZ,20190418,20181231,兴业银行股份有限公司-中邮战略新兴产业混合型证券投资基金,749759,0.59,0
300748.SZ,20190201,20181231,新疆虔石股权投资管理有限合伙企业,30000000,7.26,0
300749.SZ,20190403,20181231,中山市建达饰品有限公司,2730000,2.4,0
300750.SZ,20190425,20181231,宁波梅山保税港区瑞庭投资有限公司,571480527,26.04,0
300751.SZ,20190226,20181231,施政辉,1461589,2.81,0
300752.SZ,20190424,20181231,吕小霞,1330000,1.83,0
300753.SZ,20190316,20181231,张乃之,2180876,2.7,0
300755.SZ,20190418,20181231,云南融睿高新技术投资管理有限公司,110687500,63.74,0
300756.SZ,20190412,20181231,柯广龙,924980,2.31,0
300757.SZ,20190413,20181231,上海能骏投资管理中心(有限合伙),2268000,3.78,0
300758.SZ,20190426,20181231,宋奇亿,2100000,2.63,0
300759.SZ,20190419,20181231,深圳市信中康成投资合伙企业(有限合伙),157142855,26.6,0
300760.SZ,20190423,20181231,珠海睿嘉投资咨询合伙企业(有限合伙),25074470,2.06,0
300761.SZ,20190409,20181231,常州市奔腾牧业技术服务中心(有限合伙),87500000,24.13,0
300762.SZ,20180329,20180329,上海双由信息科技有限公司,29773644,29.77,0
300763.SZ,20180511,20180511,王一鸣,23054169,38.42,0
300765.SZ,20180907,20180907,石药集团恩必普药业有限公司,148035000,98.69,0
300766.SZ,20180502,20180502,方毅,48265192,13.407,0
300767.SZ,20180615,20180615,北京华创三鑫投资管理有限公司,16559235,27.6,0
300768.SZ,20180227,20180227,苏州方广创业投资合伙企业(有限合伙),10335129,2.87,0
300770.SZ,20180706,20180706,广州哲融投资管理合伙企业(有限合伙),2665378,2.77,0
300772.SZ,20180508,20180508,浙江省机电集团有限公司,135000000,61.23,0
300775.SZ,20190416,20181231,西安投资控股有限公司,30000000,6.73,0
300776.SZ,20190219,20181231,李志刚,28111980,56.69,0
300778.SZ,20180502,20180502,深圳市远思实业有限责任公司,31357700,52.26,0
300779.SZ,20180726,20180726,山东省高新技术创业投资有限公司,3472500,4.63,0
300780.SZ,20180329,20180329,雷永志,28350000,25.77,0
300782.SZ,20180903,20180903,无锡汇智联合投资企业(有限合伙),13173023,17.564,0
300785.SZ,20180412,20180412,程文,384000,0.96,0
300786.SZ,20190328,20181231,王海燕,950000,2.37,0
300787.SZ,20181030,20181030,周洪亮,42000000,65.98,0
300788.SZ,20190328,20181231,中国中信有限公司,119225000,83.6,0
300789.SZ,20180423,20180423,成都金楚企业管理中心(有限合伙),6000000,17.4,0
300790.SZ,20181218,20181218,张品光,14640341,17.08,0
300791.SZ,20181114,20181114,广东光辉投资有限公司,34560000,57.6,0
300792.SZ,20181026,20181026,刘希哲,2100700,3.5011,0
300793.SZ,20181205,20181205,东莞市文_实业投资合伙企业(有限合伙),10000000,8,0
300795.SZ,20190312,20181231,太仓长三角股权投资中心(有限合伙),3621000,4.82,0
300796.SZ,20190228,20181231,苏州东方汇富创业投资企业(有限合伙),3900000,4.29,0
300797.SZ,20181212,20181212,北京龙磐创业投资中心(有限合伙),867600,0.47,0
300800.SZ,20181220,20181220,张广胜,31200000,52,0
300801.SZ,20181226,20181226,程终发,56844000,63.16,0
300802.SZ,20181218,20181218,杨勇,24495750,32.66,0
300803.SZ,20190302,20181231,广州展新通讯科技有限公司,165626536,47.58,0
300806.SZ,20181205,20181205,金闯,40696961,46.442,0
300807.SZ,20190326,20181231,深圳前海森得瑞股权投资基金合伙企业(有限合伙),389000,0.77,0
300811.SZ,20180312,20180312,陈崇贤,2429400,5.62,0
300815.SZ,20180928,20180928,西藏天之润投资管理有限公司,63243786,60.93,0
300821.SZ,20181116,20181116,淄博晓希企业管理合伙企业(有限合伙),117000000,13,0
300823.SZ,20181228,20181228,陈振东,36230040,51.64,0
300824.SZ,20190227,20181231,张席中夏,16124000,9.89,0
300825.SZ,20190319,20181231,北京亦庄普丰兴业创业投资中心(有限合伙),9756000,4.26,0
300828.SZ,20190320,20181231,国占昌,36626000,44.28,0
300829.SZ,20190409,20181231,于敏,2193000,2.59,0
300830.SZ,20181109,20181109,黎峰,157987500,45.9133,0
300833.SZ,20181221,20181221,蒋伟楷,30943875,48.93,0
300835.SZ,20190326,20181231,晏云生,2610000,4.92,0
300838.SZ,20190402,20181231,任翔,12867000,12.5832,0
300839.SZ,20190319,20181231,王律,1459000,1.87,0
300845.SZ,20190306,20181231,杜艳齐,5741568,8.29,0
300846.SZ,20190309,20181231,北京基石创业投资基金(有限合伙),21735000,6.02,0
300848.SZ,20190309,20181231,王仁鸿,25901000,51.8,0
300851.SZ,20190427,20181231,邱宽民,20898000,32.05,0
300858.SZ,20181026,20181026,孙天松,24954801,40.32,0
300859.SZ,20190424,20181231,新疆天池控股有限公司,59287500,51,0
300861.SZ,20190424,20181231,如东恒远新材料股权投资基金合伙企业(有限合伙),7428572,2.06,0
300866.SZ,20180427,20180331,阳萌,178974000,48.9766,0
300875.SZ,20180515,20180510,资桂娥,286750,5.4,0
300877.SZ,20180316,20180316,安徽金瑞投资集团有限公司,36096128,40.11,0
300891.SZ,20180829,20180630,钟镇光,90115000,30.04,0
300895.SZ,20180327,20180329,北京时尚控股有限责任公司,14425400,29.45,0
300898.SZ,20190430,20181231,LI DAVID XI AN,5250000,5.6452,0
300902.SZ,20190410,20181231,洪俊龙,5940000,6.19,0
300906.SZ,20180821,20180630,江西日月明实业有限公司,32985000,54.98,0
300909.SZ,20190425,20181231,康晓云,2176656,2.88,0
300922.SZ,20190330,20181231,神农资产管理(北京)有限公司-青岛神农接力侠投资合伙企业(有限合伙),1665000,1.98,0
300928.SZ,20181207,20181207,何信义,17597800,29.33,0
600000.SH,20190326,20181231,中央汇金资产管理有限责任公司,398521409,1.36,0
600004.SH,20190430,20181231,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,37408573,1.81,0
600006.SH,20190330,20181231,中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金,2872000,0.14,0
600007.SH,20190330,20181231,徐嫣婷,4814191,0.48,0
600008.SH,20190330,20181231,泰达宏利基金-民生银行-泰达宏利价值成长定向增发780号资产管理计划,80385852,1.41,0
600009.SH,20190323,20181231,中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金,12800000,0.66,0
600010.SH,20190419,20181231,上海理家盈贸易有限公司,2177777776,4.78,0
600011.SH,20190320,20181231,中国华能集团香港有限公司,472000000,3.01,0
